repetition,region,hemisphere,F,p_value,np2,sample_size,metric,test,analysis,study,timepoint_x,NPVR,num,anat,n,timepoint_y,NPVR_CI_low,NPVR_CI_high,significant,std_F,std_p,std_p_low,std_p_high,proba_significant,r,std_r
26,rh-superiortemporal,rh,1.8238316521489875,0.1784311195576966,0.00931363479491477,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1140813196589107,0.0156089630677289,0.136823128575282,198,hc & pd,0.1109735790455061,0.1172776399241033,False,0.3081320733711021,0.03650800345711682,0.03551347249098476,0.037530881450118625,8.87890518194887e-07,,
1,lh-supramarginal,lh,0.5560207146166136,0.45677052986291267,0.002857895183990268,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1449302661052451,0.0153438602761511,0.1058706417126754,198,hc & pd,0.140982155446695,0.1489909094075578,False,0.21613971330176537,0.08737208784590911,0.08499194544671065,0.08982007123029707,1.8276439495782154e-11,,
2,lh-supramarginal,lh,0.4031268780113925,0.5262269112714069,0.0020736645777531958,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1449302661052451,0.0153438602761511,0.1058706417126754,198,hc & pd,0.140982155446695,0.1489909094075578,False,0.1840390415581324,0.09433226100306431,0.09176251339188644,0.09697525389977192,1.7111631769505444e-12,,
3,lh-supramarginal,lh,0.7571867776740522,0.38528575360691464,0.0038878502519058365,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1449302661052451,0.0153438602761511,0.1058706417126754,198,hc & pd,0.140982155446695,0.1489909094075578,False,0.25222643179150267,0.0789977178000383,0.07684570538724818,0.08121106882948972,4.365324220983603e-10,,
4,lh-supramarginal,lh,0.6000204961426854,0.43951325440242706,0.0030833526872859644,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1449302661052451,0.0153438602761511,0.1058706417126754,198,hc & pd,0.140982155446695,0.1489909094075578,False,0.22452883767580434,0.08546690541836055,0.08313866295180436,0.08786150957098413,3.692561761498959e-11,,
5,lh-supramarginal,lh,0.15660991051342632,0.6927319229713297,0.0008066164246770051,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1449302661052451,0.0153438602761511,0.1058706417126754,198,hc & pd,0.140982155446695,0.1489909094075578,False,0.11470932018968566,0.10675424348890618,0.1038461030577147,0.10974527438580589,3.2077693278270263e-13,,
6,lh-supramarginal,lh,0.36611554390647877,0.5458363933178516,0.001883638734467453,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1449302661052451,0.0153438602761511,0.1058706417126754,198,hc & pd,0.140982155446695,0.1489909094075578,False,0.17538731081548933,0.0960997113352255,0.0934818158134532,0.09879222449810202,1.018016966285777e-12,,
7,lh-supramarginal,lh,0.5336127333323196,0.465973180804755,0.002743036156244108,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1449302661052451,0.0153438602761511,0.1058706417126754,198,hc & pd,0.140982155446695,0.1489909094075578,False,0.2117396434667692,0.08835877789802186,0.08595175663068828,0.09083440627651107,1.2783493360998428e-11,,
8,lh-supramarginal,lh,0.6439131452773914,0.4232792469752118,0.0033081596792435557,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1449302661052451,0.0153438602761511,0.1058706417126754,198,hc & pd,0.140982155446695,0.1489909094075578,False,0.23259626192140034,0.08360816102377039,0.08133055345048398,0.08595068704130572,7.430736365546373e-11,,
9,lh-supramarginal,lh,0.567340785909187,0.4522306539644303,0.002915909646590979,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1449302661052451,0.0153438602761511,0.1058706417126754,198,hc & pd,0.140982155446695,0.1489909094075578,False,0.21832883040629034,0.08687787011279646,0.0845111909214716,0.08931200654870516,2.190060200026326e-11,,
10,lh-supramarginal,lh,0.6207484329570544,0.4317308931066256,0.0031895285469570054,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1449302661052451,0.0153438602761511,0.1058706417126754,198,hc & pd,0.140982155446695,0.1489909094075578,False,0.22837412753460956,0.08458398367163225,0.08227979327406483,0.08695385020130332,5.1402419085806824e-11,,
11,lh-supramarginal,lh,0.7522418018824133,0.38683890927115494,0.0038625578577301,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1449302661052451,0.0153438602761511,0.1058706417126754,198,hc & pd,0.140982155446695,0.1489909094075578,False,0.2514014724292989,0.07919352200961649,0.07703617560615901,0.08141235906399258,4.046256922911754e-10,,
12,lh-supramarginal,lh,0.3364614182344601,0.5625519923544593,0.0017313344895704176,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1449302661052451,0.0153438602761511,0.1058706417126754,198,hc & pd,0.140982155446695,0.1489909094075578,False,0.1681344551558939,0.0975399333741741,0.09488280411513313,0.10027279855001146,6.929550010874122e-13,,
13,lh-supramarginal,lh,0.35223400347666795,0.5535425499582216,0.0018123486219889142,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1449302661052451,0.0153438602761511,0.1058706417126754,198,hc & pd,0.140982155446695,0.1489909094075578,False,0.1720302120879601,0.09677120736479726,0.09413501931722774,0.09948253444369204,8.467855775804249e-13,,
14,lh-supramarginal,lh,1.084467999475948,0.2989962182889392,0.005558966383109809,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1449302661052451,0.0153438602761511,0.1058706417126754,198,hc & pd,0.140982155446695,0.1489909094075578,False,0.30185436191065046,0.06706841279330873,0.06524137195141162,0.06894752961634779,4.538315189429136e-08,,
15,lh-supramarginal,lh,0.374051177274199,0.541520303947691,0.0019243884407855172,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1449302661052451,0.0153438602761511,0.1058706417126754,198,hc & pd,0.140982155446695,0.1489909094075578,False,0.177277899896831,0.09571795475354307,0.0931104588347634,0.0983997718944762,1.134277241273989e-12,,
16,lh-supramarginal,lh,0.2853691616528071,0.5938151014298565,0.0014688144706118819,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1449302661052451,0.0153438602761511,0.1058706417126754,198,hc & pd,0.140982155446695,0.1489909094075578,False,0.15484336652957878,0.10007268405914072,0.0973465589978875,0.10287651161834852,3.93921461821817e-13,,
17,lh-supramarginal,lh,0.2551773938399953,0.614026261575545,0.0013136195249130447,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1449302661052451,0.0153438602761511,0.1058706417126754,198,hc & pd,0.140982155446695,0.1489909094075578,False,0.1464232978380713,0.10160047459669506,0.09883273030525998,0.1044471076552673,3.070194998685385e-13,,
18,lh-supramarginal,lh,0.41216632510642925,0.5216298852340981,0.0021200644635438227,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1449302661052451,0.0153438602761511,0.1058706417126754,198,hc & pd,0.140982155446695,0.1489909094075578,False,0.18609098656670212,0.09390560016455925,0.09134747541345993,0.09653663891585063,1.9524530803654343e-12,,
19,lh-supramarginal,lh,0.7845660104794812,0.3768449159136623,0.004027865382503002,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1449302661052451,0.0153438602761511,0.1058706417126754,198,hc & pd,0.140982155446695,0.1489909094075578,False,0.2567460850013991,0.07792240836010428,0.07579968893610893,0.08010563146533034,6.62747693068706e-10,,
20,lh-supramarginal,lh,0.7227995580009481,0.3962751624378642,0.003711941075424257,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1449302661052451,0.0153438602761511,0.1058706417126754,198,hc & pd,0.140982155446695,0.1489909094075578,False,0.24643252358081594,0.0803695254238264,0.07818014298166626,0.08262131163724108,2.567556180680185e-10,,
21,lh-supramarginal,lh,0.41969730229748664,0.5178540781555329,0.0021587180111946767,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1449302661052451,0.0153438602761511,0.1058706417126754,198,hc & pd,0.140982155446695,0.1489909094075578,False,0.18778338962473035,0.09355162764224312,0.09100314561606072,0.0961727488228947,2.181992104083547e-12,,
22,lh-supramarginal,lh,0.3982272416126263,0.528748971727083,0.002048512721865924,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1449302661052451,0.0153438602761511,0.1058706417126754,198,hc & pd,0.140982155446695,0.1489909094075578,False,0.18291720979514536,0.09456434100244247,0.09198827119546793,0.09721383629592614,1.5942650855505385e-12,,
23,lh-supramarginal,lh,0.3175302753877323,0.5737463983918887,0.0016340794108371328,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1449302661052451,0.0153438602761511,0.1058706417126754,198,hc & pd,0.140982155446695,0.1489909094075578,False,0.16333590203632317,0.09847075092762367,0.09578826484834978,0.10122969566686532,5.527111463400129e-13,,
24,lh-supramarginal,lh,0.864401827971525,0.35366521954381047,0.004435914512157169,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1449302661052451,0.0153438602761511,0.1058706417126754,198,hc & pd,0.140982155446695,0.1489909094075578,False,0.26949264914472215,0.07487053480977439,0.07283095284779029,0.076968250793371,2.1769078905421495e-09,,
25,lh-supramarginal,lh,0.5034518231617194,0.47883924490706553,0.0025883953135158073,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1449302661052451,0.0153438602761511,0.1058706417126754,198,hc & pd,0.140982155446695,0.1489909094075578,False,0.20566862482934162,0.08970464732016659,0.08726096261769706,0.09221798414839294,7.922388302902439e-12,,
26,lh-supramarginal,lh,0.2738848865671552,0.6013348432401207,0.001409787459220633,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1449302661052451,0.0153438602761511,0.1058706417126754,198,hc & pd,0.140982155446695,0.1489909094075578,False,0.1516956471961983,0.10065106788926992,0.09790918681358414,0.10347110055517554,3.550665191836635e-13,,
1,rh-supramarginal,rh,0.14323657375184093,0.705498217388318,0.000737788121181485,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1380360798578665,0.0148051391253896,0.1072555750687377,198,hc & pd,0.1342757768321647,0.1419035624632273,False,0.10448394809980124,0.10236114052521669,0.09957267459060312,0.10522908585410316,2.218332385874991e-14,,
2,rh-supramarginal,rh,0.14879570584391144,0.7001115487468582,0.0007664003544443963,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1380360798578665,0.0148051391253896,0.1072555750687377,198,hc & pd,0.1342757768321647,0.1419035624632273,False,0.10649220308534404,0.10207579319721628,0.09929510053769108,0.10493574369005217,2.0269750337988353e-14,,
3,rh-supramarginal,rh,0.08299815031156545,0.7735823399469629,0.00042764256067028504,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1380360798578665,0.0148051391253896,0.1072555750687377,198,hc & pd,0.1342757768321647,0.1419035624632273,False,0.07953473157159802,0.10550530105046754,0.10263118362279094,0.10846133918923669,1.9213204287234168e-13,,
4,rh-supramarginal,rh,0.17855044009021945,0.6730899006431545,0.0009195168039186053,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1380360798578665,0.0148051391253896,0.1072555750687377,198,hc & pd,0.1342757768321647,0.1419035624632273,False,0.11665492404642674,0.10056210054532536,0.09782264306912866,0.10337964053210312,1.5071104879583272e-14,,
5,rh-supramarginal,rh,0.18013342834180923,0.6717288881581912,0.0009276614716524735,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1380360798578665,0.0148051391253896,0.1072555750687377,198,hc & pd,0.1342757768321647,0.1419035624632273,False,0.11717090116329885,0.10048220838668127,0.09774492728876329,0.1032975099620656,1.49461320944198e-14,,
6,rh-supramarginal,rh,0.34851908432198714,0.5556396913251758,0.001793268536153729,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1380360798578665,0.0148051391253896,0.1072555750687377,198,hc & pd,0.1342757768321647,0.1419035624632273,False,0.16298059347991078,0.09233981783956341,0.08982434727003988,0.09492698664096967,5.21383005640601e-14,,
7,rh-supramarginal,rh,0.1829383029899982,0.6693345712291106,0.0009420925679090999,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1380360798578665,0.0148051391253896,0.1072555750687377,198,hc & pd,0.1342757768321647,0.1419035624632273,False,0.11807961699399885,0.10034080599270219,0.09760737690108913,0.10315214576839157,1.4750561817316778e-14,,
8,rh-supramarginal,rh,0.12519237899890978,0.7238540094944843,0.0006449053699042386,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1380360798578665,0.0148051391253896,0.1072555750687377,198,hc & pd,0.1342757768321647,0.1419035624632273,False,0.09768132880831415,0.10329290338594083,0.1004790548795531,0.10618695476376669,3.2776249518910956e-14,,
9,rh-supramarginal,rh,0.14041366449160125,0.7082794179214981,0.0007232582945571574,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1380360798578665,0.0148051391253896,0.1072555750687377,198,hc & pd,0.1342757768321647,0.1419035624632273,False,0.10344923884414499,0.10250634727803011,0.09971392570085905,0.10537836099679888,2.3339677842282717e-14,,
10,rh-supramarginal,rh,0.04915396517347432,0.8247752323508697,0.0002533067739233541,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1380360798578665,0.0148051391253896,0.1072555750687377,198,hc & pd,0.1342757768321647,0.1419035624632273,False,0.06120711246054277,0.10731442561333232,0.10439102500857177,0.11032115164315875,4.256241606726886e-12,,
11,rh-supramarginal,rh,0.02072988616496469,0.885666685714224,0.00010684366653566987,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1380360798578665,0.0148051391253896,0.1072555750687377,198,hc & pd,0.1342757768321647,0.1419035624632273,False,0.039748529943254826,0.1088580107860422,0.10589256068232929,0.11190798484791571,1.4117122177606685e-09,,
12,rh-supramarginal,rh,0.39851888221447845,0.5285982447248341,0.0020500098689329,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1380360798578665,0.0148051391253896,0.1072555750687377,198,hc & pd,0.1342757768321647,0.1419035624632273,False,0.17427980466989398,0.09005283858124295,0.0875996686437979,0.09257593100124602,1.1158279633974937e-13,,
13,rh-supramarginal,rh,0.008415529249701393,0.9270022960810039,4.337713509356828e-05,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1380360798578665,0.0148051391253896,0.1072555750687377,198,hc & pd,0.1342757768321647,0.1419035624632273,False,0.02532580914163728,0.10953369289511268,0.10654983623072545,0.11260259815820747,3.668130717901211e-07,,
14,rh-supramarginal,rh,0.12291233525329319,0.7262774270063376,0.0006331675832321209,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1380360798578665,0.0148051391253896,0.1072555750687377,198,hc & pd,0.1342757768321647,0.1419035624632273,False,0.09678773969075491,0.10341124792260593,0.10059417553939008,0.10630861506713181,3.485368820952159e-14,,
15,rh-supramarginal,rh,0.2899974193749916,0.5908395340881428,0.0014926008710012596,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1380360798578665,0.0148051391253896,0.1072555750687377,198,hc & pd,0.1342757768321647,0.1419035624632273,False,0.14866874638886185,0.09509122713605897,0.09250080418659817,0.09775548467836095,2.4644188345591427e-14,,
